date,cpi,inflation_pct,t_years,trend,fitted,residual,synthetic,synthetic_residual
2017-09-01,102.0,2.0,7.666666666666667,100.90833333333335,100.42103372798405,1.578966272015947,101.11275119724971,0.7494915620252414
2017-10-01,101.2,1.2000000000000028,7.75,100.90833333333335,100.59750336561198,0.602496634388018,101.24729762094906,0.524921407506227
2017-11-01,100.9,0.9000000000000057,7.833333333333333,100.90833333333335,100.85725964207427,0.04274035792573727,108.32810604688777,7.112822530506861
2017-12-01,101.0,1.0,7.916666666666667,100.90833333333335,101.13070107286389,-0.13070107286388577,104.34345932059621,2.633551890323133
2018-01-01,101.5,1.5,8.0,100.90833333333335,101.34455924742358,0.15544075257642476,103.37152930406593,1.2978154272311713
2018-02-01,100.9,0.9000000000000057,8.083333333333334,100.90833333333335,101.44153104058525,-0.5415310405852409,104.03393839597632,1.8247171834677545
2018-03-01,101.1,1.0999999999999943,8.166666666666666,100.90833333333335,101.39563293868264,-0.29563293868264395,102.62695046849015,0.5468301123579948
2018-04-01,100.8,0.7999999999999972,8.25,100.90833333333335,101.2191633010547,-0.41916330105470934,101.9092681935291,0.1882644156152935
2018-05-01,100.0,0.0,8.333333333333334,100.90833333333335,100.95940702459242,-0.9594070245924229,100.56254000847422,-0.6655564665014992
2018-06-01,100.0,0.0,8.416666666666666,100.90833333333335,100.6859655938028,-0.6859655938028055,101.81376345850545,1.080290897421861
2018-07-01,99.3,-0.7000000000000028,8.5,100.90833333333335,100.47210741924312,-1.172107419243119,100.91886696404674,0.5492008495248655
2018-08-01,100.0,0.0,8.583333333333334,100.90833333333335,100.37513562608144,-0.3751356260814447,100.30498530678592,0.0708265279378395
2018-09-01,101.9,1.9000000000000057,8.666666666666666,100.90833333333335,100.42103372798405,1.4789662720159527,100.93641313142768,0.5731534962032043
2018-10-01,101.7,1.7000000000000028,8.75,100.90833333333335,100.59750336561198,1.102496634388018,101.24736468333532,0.5249884698924916
2018-11-01,101.4,1.4000000000000057,8.833333333333334,100.90833333333335,100.85725964207427,0.5427403579257373,108.328146569499,7.11286305311809
2018-12-01,100.8,0.7999999999999972,8.916666666666666,100.90833333333335,101.13070107286389,-0.3307010728638886,105.4098053284205,3.699897898147455
2019-01-01,101.0,1.0,9.0,100.90833333333335,101.34455924742358,-0.34455924742357524,103.84377764185265,1.7700637650178948
2019-02-01,100.5,0.5,9.083333333333334,100.90833333333335,101.44153104058525,-0.9415310405852466,104.10861509965977,1.89939388715122
2019-03-01,100.9,0.9000000000000057,9.166666666666666,100.90833333333335,101.39563293868264,-0.4956329386826326,103.16897881049195,1.0888584543597943
2019-04-01,101.0,1.0,9.25,100.90833333333335,101.2191633010547,-0.2191633010547065,103.0042710518882,1.2832672739743884
2019-05-01,100.7,0.7000000000000028,9.333333333333334,100.90833333333335,100.95940702459242,-0.25940702459242004,100.81259802880457,-0.4154984461711422
2019-06-01,99.5,-0.5,9.416666666666666,100.90833333333335,100.6859655938028,-1.1859655938028055,101.31970149961481,0.5862289385312209
2019-07-01,99.4,-0.5999999999999943,9.5,100.90833333333335,100.47210741924312,-1.0721074192431104,100.95521523054461,0.5855491160227331
2019-08-01,99.7,-0.29999999999999716,9.583333333333334,100.90833333333335,100.37513562608144,-0.6751356260814418,100.61313296270384,0.3789741838557603
2019-09-01,100.7,0.7000000000000028,9.666666666666666,100.90833333333335,100.42103372798405,0.2789662720159498,99.80671651929514,-0.5565431159293439
2019-10-01,100.7,0.7000000000000028,9.75,100.90833333333335,100.59750336561198,0.10249663438801804,101.8264255141093,1.1040493006664747
2019-11-01,100.1,0.09999999999999432,9.833333333333334,100.90833333333335,100.85725964207427,-0.7572596420742741,101.46043544403214,0.24515192765123572
2019-12-01,99.8,-0.20000000000000284,9.916666666666666,100.90833333333335,101.13070107286389,-1.3307010728638886,100.94337601228123,-0.7665314179918141
2020-01-01,100.2,0.20000000000000284,10.0,100.90833333333335,101.34455924742358,-1.1445592474235724,100.43634227237317,-1.6373716044615918
2020-02-01,99.7,-0.29999999999999716,10.083333333333334,100.90833333333335,101.44153104058525,-1.7415310405852438,102.76413574235309,0.5549145298445382
2020-03-01,100.8,0.7999999999999972,10.166666666666666,100.90833333333335,101.39563293868264,-0.5956329386826411,102.28706759525613,0.20694723912397706
2020-04-01,100.8,0.7999999999999972,10.25,100.90833333333335,101.2191633010547,-0.41916330105470934,103.55006240126221,1.829058623348402
2020-05-01,100.3,0.29999999999999716,10.333333333333334,100.90833333333335,100.95940702459244,-0.6594070245924399,103.06010604219034,1.8320095672146124
2020-06-01,100.2,0.20000000000000284,10.416666666666666,100.90833333333335,100.6859655938028,-0.4859655938028027,102.01755431517653,1.284081754092952
2020-07-01,99.4,-0.5999999999999943,10.5,100.90833333333335,100.47210741924312,-1.0721074192431104,100.24645512402743,-0.12321099049444229
2020-08-01,99.8,-0.20000000000000284,10.583333333333334,100.90833333333335,100.37513562608144,-0.5751356260814475,99.12290883549689,-1.111249943351197
2020-09-01,100.5,0.5,10.666666666666666,100.90833333333335,100.42103372798405,0.07896627201594697,99.03424502114297,-1.3290146140815153
2020-10-01,101.0,1.0,10.75,100.90833333333335,100.59750336561198,0.4024966343880152,102.05417320368407,1.3317969902412443
2020-11-01,101.3,1.2999999999999972,10.833333333333334,100.90833333333335,100.85725964207427,0.44274035792572874,101.57458921303244,0.359305696651532
2020-12-01,100.9,0.9000000000000057,10.916666666666666,100.90833333333335,101.13070107286389,-0.23070107286388009,108.66770297728289,6.957795547009837
2021-01-01,101.3,1.2999999999999972,11.0,100.90833333333335,101.34455924742358,-0.044559247423578086,105.10378576899284,3.0300718921580767
2021-02-01,101.0,1.0,11.083333333333334,100.90833333333335,101.44153104058525,-0.4415310405852466,102.14547674815557,-0.06374446435297898
2021-03-01,101.7,1.7000000000000028,11.166666666666666,100.90833333333335,101.39563293868264,0.3043670613173646,101.47404816513658,-0.606072190995576
2021-04-01,100.7,0.7000000000000028,11.25,100.90833333333335,101.2191633010547,-0.5191633010547037,100.77364677084854,-0.9473570070652642
2021-05-01,101.3,1.2999999999999972,11.333333333333334,100.90833333333335,100.95940702459242,0.34059297540757427,100.7524387618513,-0.47565771312441996
2021-06-01,100.2,0.20000000000000284,11.416666666666666,100.90833333333335,100.6859655938028,-0.4859655938028027,100.87080859994354,0.1373360388599565
2021-07-01,100.1,0.09999999999999432,11.5,100.90833333333335,100.47210741924312,-0.37210741924312174,101.6300933525954,1.2604272380735182
2021-08-01,99.8,-0.20000000000000284,11.583333333333334,100.90833333333335,100.37513562608144,-0.5751356260814475,101.5721941246203,1.3380353457722123
2021-09-01,101.2,1.2000000000000028,11.666666666666666,100.90833333333335,100.42103372798405,0.7789662720159498,101.50446922617625,1.1412095909517888
2021-10-01,100.9,0.9000000000000057,11.75,100.90833333333335,100.59750336561198,0.3024966343880209,102.20059223945654,1.4782160260137118
2021-11-01,100.8,0.7999999999999972,11.833333333333334,100.90833333333335,100.85725964207427,-0.057259642074271255,102.98285524242192,1.7675717260409982
2021-12-01,100.6,0.5999999999999943,11.916666666666666,100.90833333333335,101.13070107286389,-0.5307010728638915,104.28649445749863,2.5765870272255853
2022-01-01,101.3,1.2999999999999972,12.0,100.90833333333335,101.34455924742358,-0.044559247423578086,103.86087682047402,1.7871629436392595
2022-02-01,101.6,1.5999999999999943,12.083333333333334,100.90833333333335,101.44153104058525,0.1584689594147477,110.06557585358478,7.856354641076223
2022-03-01,104.5,4.5,12.166666666666666,100.90833333333335,101.39563293868265,3.1043670613173475,107.14551022793006,5.0653898717978905
2022-04-01,103.1,3.0999999999999943,12.25,100.90833333333335,101.2191633010547,1.8808366989452878,105.03198279310995,3.310979015196139
2022-05-01,102.7,2.700000000000003,12.333333333333334,100.90833333333335,100.95940702459244,1.7405929754075657,103.92294011411776,2.694843639142036
2022-06-01,103.1,3.0999999999999943,12.416666666666666,100.90833333333335,100.6859655938028,2.414034406197189,101.35470453035609,0.6212319692725146
2022-07-01,100.7,0.7000000000000028,12.5,100.90833333333335,100.47210741924312,0.2278925807568868,100.5602037466824,0.19053763216052744
2022-08-01,101.1,1.0999999999999943,12.583333333333334,100.90833333333335,100.37513562608144,0.7248643739185496,100.34617966056489,0.11202088171680202
2022-09-01,101.9,1.9000000000000057,12.666666666666666,100.90833333333335,100.42103372798404,1.4789662720159669,100.03301723303522,-0.33024240218925627
2022-10-01,102.5,2.5,12.75,100.90833333333335,100.59750336561198,1.9024966343880152,99.06152444847297,-1.6608517649698626
2022-11-01,100.7,0.7000000000000028,12.833333333333334,100.90833333333335,100.85725964207427,-0.15725964207426557,99.81102357866499,-1.4042599377159206
2022-12-01,100.7,0.7000000000000028,12.916666666666666,100.90833333333335,101.13070107286389,-0.43070107286388293,99.7462282356463,-1.9636791946267493
2023-01-01,100.8,0.7999999999999972,13.0,100.90833333333335,101.34455924742358,-0.5445592474235781,100.51833233414328,-1.555381542691478
2023-02-01,100.7,0.7000000000000028,13.083333333333334,100.90833333333335,101.44153104058525,-0.7415310405852438,99.89768198906835,-2.3115392234402066
2023-03-01,101.5,1.5,13.166666666666666,100.90833333333335,101.39563293868264,0.10436706131736173,100.79967578187936,-1.2804445742527975
2023-04-01,100.2,0.20000000000000284,13.25,100.90833333333335,101.2191633010547,-1.0191633010547037,103.086624557775,1.3656207798611888
2023-05-01,100.5,0.5,13.333333333333334,100.90833333333335,100.95940702459242,-0.4594070245924229,101.49693719192322,0.26884071694750844
2023-06-01,100.8,0.7999999999999972,13.416666666666666,100.90833333333335,100.6859655938028,0.11403440619719163,100.84790276641684,0.11443020533324955
2023-07-01,99.4,-0.5999999999999943,13.5,100.90833333333335,100.47210741924312,-1.0721074192431104,101.80627417767674,1.4366080631548641
2023-08-01,98.6,-1.4000000000000057,13.583333333333334,100.90833333333335,100.37513562608144,-1.7751356260814504,100.8107893773331,0.5766305984850106
2023-09-01,100.5,0.5,13.666666666666666,100.90833333333335,100.42103372798405,0.07896627201594697,100.66229537996306,0.29903574473857475
2023-10-01,100.8,0.7999999999999972,13.75,100.90833333333335,100.59750336561198,0.20249663438801235,100.33400919998562,-0.3883670134572128
2023-11-01,100.5,0.5,13.833333333333334,100.90833333333335,100.85725964207427,-0.3572596420742684,100.0679150466964,-1.1473684696845226
2023-12-01,100.7,0.7000000000000028,13.916666666666666,100.90833333333335,101.13070107286389,-0.43070107286388293,100.81384763399076,-0.8960597962822874
2024-01-01,100.4,0.4000000000000057,14.0,100.90833333333335,101.34455924742358,-0.9445592474235696,102.10152009971918,0.027806222884422027
2024-02-01,100.3,0.29999999999999716,14.083333333333334,100.90833333333335,101.44153104058525,-1.1415310405852495,101.55882062147215,-0.6504005910364015
2024-03-01,100.5,0.5,14.166666666666666,100.90833333333335,101.39563293868265,-0.8956329386826525,101.96384811607795,-0.1162722400542151
2024-04-01,100.2,0.20000000000000284,14.25,100.90833333333335,101.2191633010547,-1.0191633010547037,100.74864412591624,-0.9723596519975786
2024-05-01,100.6,0.5999999999999943,14.333333333333334,100.90833333333335,100.95940702459244,-0.3594070245924428,101.13711501625448,-0.09098145872124519
